ENSEMBL1,ENSEMBL2,SYMBOL
ENST00000568731.1,ENSG00000121281.12,ADCY7
ENST00000570187.1,ENSG00000121281.12,ADCY7
ENST00000568930.1,ENSG00000121281.12,ADCY7
ENST00000619793.1,ENSG00000274969.1,MIR6771
ENST00000562383.6,ENSG00000166164.15,BRD7
ENST00000569774.6,ENSG00000166164.15,BRD7
ENST00000394688.7,ENSG00000166164.15,BRD7
ENST00000394689.2,ENSG00000166164.15,BRD7
ENST00000475877.5,ENSG00000166164.15,BRD7
ENST00000401491.7,ENSG00000166164.15,BRD7
ENST00000567826.1,ENSG00000166164.15,BRD7
ENST00000568427.1,ENSG00000261393.1,AC007493.2
ENST00000566876.1,ENSG00000261092.1,LINC02178
ENST00000637635.1,ENSG00000260573.3,AC007493.1
ENST00000567899.1,ENSG00000260573.3,AC007493.1
ENST00000646992.1,ENSG00000260573.3,AC007493.1
ENST00000268459.6,ENSG00000140807.7,NKD1
ENST00000564336.1,ENSG00000140807.7,NKD1
ENST00000566396.1,ENSG00000140807.7,NKD1
ENST00000569940.2,ENSG00000260029.2,AC007608.2
ENST00000623140.1,ENSG00000278909.1,AC007608.4
ENST00000379963.1,ENSG00000205414.1,AC007608.1
ENST00000570167.1,ENSG00000260249.2,AC007608.3
ENST00000570241.2,ENSG00000260249.2,AC007608.3
ENST00000423026.6,ENSG00000167208.15,SNX20
ENST00000300590.7,ENSG00000167208.15,SNX20
ENST00000568993.5,ENSG00000167208.15,SNX20
ENST00000330943.9,ENSG00000167208.15,SNX20
ENST00000610485.1,ENSG00000167208.15,SNX20
ENST00000647318.1,ENSG00000167207.13,NOD2
ENST00000646677.1,ENSG00000167207.13,NOD2
ENST00000526417.6,ENSG00000167207.13,NOD2
ENST00000641284.1,ENSG00000167207.13,NOD2
ENST00000531674.1,ENSG00000167207.13,NOD2
ENST00000300589.6,ENSG00000167207.13,NOD2
ENST00000527070.5,ENSG00000167207.13,NOD2
ENST00000532206.1,ENSG00000167207.13,NOD2
ENST00000534067.5,ENSG00000167207.13,NOD2
ENST00000529633.5,ENSG00000167207.13,NOD2
ENST00000524712.5,ENSG00000167207.13,NOD2
ENST00000527052.5,ENSG00000167207.13,NOD2
ENST00000534057.1,ENSG00000167207.13,NOD2
ENST00000602304.1,ENSG00000270120.1,AC007728.3
ENST00000563315.2,ENSG00000261644.2,AC007728.2
ENST00000567728.1,ENSG00000261644.2,AC007728.2
ENST00000569681.5,ENSG00000083799.17,CYLD
ENST00000569418.5,ENSG00000083799.17,CYLD
ENST00000569891.5,ENSG00000083799.17,CYLD
ENST00000311559.13,ENSG00000083799.17,CYLD
ENST00000564326.5,ENSG00000083799.17,CYLD
ENST00000566206.5,ENSG00000083799.17,CYLD
ENST00000566679.6,ENSG00000083799.17,CYLD
ENST00000564634.5,ENSG00000083799.17,CYLD
ENST00000398568.6,ENSG00000083799.17,CYLD
ENST00000427738.7,ENSG00000083799.17,CYLD
ENST00000568704.2,ENSG00000083799.17,CYLD
ENST00000563629.1,ENSG00000083799.17,CYLD
ENST00000563976.1,ENSG00000083799.17,CYLD
ENST00000562884.1,ENSG00000083799.17,CYLD
ENST00000566024.1,ENSG00000083799.17,CYLD
ENST00000568744.1,ENSG00000083799.17,CYLD
ENST00000578512.1,ENSG00000264947.1,MIR3181
ENST00000575917.5,ENSG00000260616.6,AC007728.1
ENST00000564510.1,ENSG00000260616.6,AC007728.1
ENST00000565327.1,ENSG00000261703.1,LINC02168
ENST00000641266.1,ENSG00000261241.6,LINC02128
ENST00000641755.1,ENSG00000261241.6,LINC02128
ENST00000576842.1,ENSG00000261241.6,LINC02128
ENST00000570245.5,ENSG00000261241.6,LINC02128
ENST00000567534.2,ENSG00000261241.6,LINC02128
ENST00000569986.1,ENSG00000260042.1,AC025810.1
ENST00000362901.1,ENSG00000199771.1,RNA5SP426
ENST00000568607.2,ENSG00000261637.2,LINC02127
ENST00000563826.1,ENSG00000261637.2,LINC02127
ENST00000568471.1,ENSG00000260605.1,AC027688.1
ENST00000569009.1,ENSG00000260620.1,AC027688.2
ENST00000563903.1,ENSG00000261282.1,SOD1P2
ENST00000251020.8,ENSG00000103449.11,SALL1
ENST00000440970.5,ENSG00000103449.11,SALL1
ENST00000566102.1,ENSG00000103449.11,SALL1
ENST00000570206.1,ENSG00000103449.11,SALL1
ENST00000562674.1,ENSG00000103449.11,SALL1
ENST00000570060.1,ENSG00000261238.1,AC009166.1
ENST00000642450.1,ENSG00000285367.1,AC087564.1
ENST00000644069.1,ENSG00000285367.1,AC087564.1
ENST00000643626.1,ENSG00000285367.1,AC087564.1
ENST00000644192.1,ENSG00000285367.1,AC087564.1
ENST00000642667.1,ENSG00000285367.1,AC087564.1
ENST00000624410.1,ENSG00000280344.1,AC009166.2
ENST00000570155.1,ENSG00000261047.1,AC137527.1
ENST00000565839.2,ENSG00000260818.2,UNGP1
ENST00000569751.1,ENSG00000260850.2,AC007344.1
ENST00000643262.1,ENSG00000260850.2,AC007344.1
ENST00000646267.1,ENSG00000260850.2,AC007344.1
ENST00000565308.2,ENSG00000224578.5,HNRNPA1P48
ENST00000562726.1,ENSG00000224578.5,HNRNPA1P48
ENST00000411236.1,ENSG00000223168.1,RN7SKP142
ENST00000569993.5,ENSG00000260057.5,LINC01571
ENST00000563603.2,ENSG00000260057.5,LINC01571
ENST00000568524.5,ENSG00000261190.5,C16orf97
ENST00000566314.5,ENSG00000261190.5,C16orf97
ENST00000564986.1,ENSG00000261190.5,C16orf97
ENST00000564911.4,ENSG00000261190.5,C16orf97
ENST00000622950.3,ENSG00000261190.5,C16orf97
ENST00000566628.2,ENSG00000261190.5,C16orf97
ENST00000568711.1,ENSG00000261470.1,AC009039.1
ENST00000624524.1,ENSG00000279779.1,AC009039.2
ENST00000561513.5,ENSG00000260268.5,LINC00919
ENST00000565742.1,ENSG00000260268.5,LINC00919
ENST00000566439.2,ENSG00000261749.2,LINC02180
ENST00000569998.1,ENSG00000260975.1,AC007333.2
ENST00000568286.1,ENSG00000260478.1,AC007333.1
ENST00000569713.1,ENSG00000260887.2,CASC22
ENST00000628396.1,ENSG00000260887.2,CASC22
ENST00000219746.14,ENSG00000103460.17,TOX3
ENST00000407228.7,ENSG00000103460.17,TOX3
ENST00000566696.1,ENSG00000103460.17,TOX3
ENST00000563091.1,ENSG00000103460.17,TOX3
ENST00000568436.1,ENSG00000103460.17,TOX3
ENST00000624321.1,ENSG00000279427.1,AC007490.1
ENST00000565755.1,ENSG00000249231.7,CASC16
ENST00000510238.7,ENSG00000249231.7,CASC16
ENST00000563844.1,ENSG00000249231.7,CASC16
ENST00000650564.1,ENSG00000285800.1,AC026462.5
ENST00000565153.1,ENSG00000260963.1,AC026462.3
ENST00000564361.1,ENSG00000260963.1,AC026462.3
ENST00000566645.1,ENSG00000260963.1,AC026462.3
ENST00000565771.1,ENSG00000260393.1,AC026462.2
ENST00000565229.2,ENSG00000261261.2,AC026462.4
ENST00000564331.1,ENSG00000261261.2,AC026462.4
ENST00000567701.1,ENSG00000234337.4,AC026462.1
ENST00000562636.1,ENSG00000260326.1,PHBP21
ENST00000569208.2,ENSG00000260258.2,AC007346.1
ENST00000602826.1,ENSG00000260258.2,AC007346.1
ENST00000564816.1,ENSG00000260939.1,AC007346.2
ENST00000562178.1,ENSG00000277639.2,AC007906.2
ENST00000619363.2,ENSG00000277639.2,AC007906.2
ENST00000566029.5,ENSG00000177200.17,CHD9
ENST00000447540.5,ENSG00000177200.17,CHD9
ENST00000615216.4,ENSG00000177200.17,CHD9
ENST00000561869.1,ENSG00000177200.17,CHD9
ENST00000565832.5,ENSG00000177200.17,CHD9
ENST00000564582.2,ENSG00000177200.17,CHD9
ENST00000564845.5,ENSG00000177200.17,CHD9
ENST00000563410.1,ENSG00000177200.17,CHD9
ENST00000398510.7,ENSG00000177200.17,CHD9
ENST00000562785.1,ENSG00000177200.17,CHD9
ENST00000564255.5,ENSG00000177200.17,CHD9
ENST00000565803.2,ENSG00000177200.17,CHD9
ENST00000569794.1,ENSG00000177200.17,CHD9
ENST00000565442.1,ENSG00000177200.17,CHD9
ENST00000562791.1,ENSG00000177200.17,CHD9
ENST00000569225.5,ENSG00000177200.17,CHD9
ENST00000219084.10,ENSG00000177200.17,CHD9
ENST00000565119.1,ENSG00000177200.17,CHD9
ENST00000562806.1,ENSG00000177200.17,CHD9
ENST00000564600.6,ENSG00000177200.17,CHD9
ENST00000564641.1,ENSG00000177200.17,CHD9
ENST00000568648.1,ENSG00000261291.1,AC007906.1
ENST00000624479.1,ENSG00000280227.1,AC079416.3
ENST00000566796.2,ENSG00000261056.2,AC079416.1
ENST00000625035.1,ENSG00000279589.1,AC079416.2
ENST00000459097.1,ENSG00000238645.1,RF01210
ENST00000365323.1,ENSG00000202193.1,RNA5SP427
ENST00000568878.1,ENSG00000259962.1,AC007342.2
ENST00000565598.2,ENSG00000260078.3,AC007342.3
ENST00000565421.1,ENSG00000260078.3,AC007342.3
ENST00000566383.1,ENSG00000261804.1,AC007342.4
ENST00000565189.1,ENSG00000261804.1,AC007342.4
ENST00000571340.1,ENSG00000262714.1,AC007342.5
ENST00000623278.1,ENSG00000279741.1,AC007342.8
ENST00000623877.1,ENSG00000280027.1,AC007342.9
ENST00000567964.6,ENSG00000103479.16,RBL2
ENST00000262133.11,ENSG00000103479.16,RBL2
ENST00000544405.6,ENSG00000103479.16,RBL2
ENST00000379935.8,ENSG00000103479.16,RBL2
ENST00000561512.1,ENSG00000103479.16,RBL2
ENST00000562850.1,ENSG00000103479.16,RBL2
ENST00000562837.1,ENSG00000103479.16,RBL2
ENST00000564605.1,ENSG00000103479.16,RBL2
ENST00000516760.1,ENSG00000252569.1,RNU6-1153P
ENST00000565073.1,ENSG00000259926.1,AC007342.1
ENST00000624289.1,ENSG00000279344.1,AC007342.6
ENST00000624610.1,ENSG00000279722.1,AC007342.7
ENST00000394657.12,ENSG00000166971.17,AKTIP
ENST00000300245.8,ENSG00000166971.17,AKTIP
ENST00000571523.2,ENSG00000166971.17,AKTIP
ENST00000565431.1,ENSG00000166971.17,AKTIP
ENST00000570004.5,ENSG00000166971.17,AKTIP
ENST00000568022.5,ENSG00000166971.17,AKTIP
ENST00000563928.5,ENSG00000166971.17,AKTIP
ENST00000563108.5,ENSG00000166971.17,AKTIP
ENST00000565408.5,ENSG00000166971.17,AKTIP
ENST00000568596.5,ENSG00000166971.17,AKTIP
ENST00000566045.5,ENSG00000166971.17,AKTIP
ENST00000561799.5,ENSG00000166971.17,AKTIP
ENST00000570041.1,ENSG00000166971.17,AKTIP
ENST00000564497.1,ENSG00000166971.17,AKTIP
ENST00000262135.9,ENSG00000103494.14,RPGRIP1L
ENST00000647211.2,ENSG00000103494.14,RPGRIP1L
ENST00000621565.4,ENSG00000103494.14,RPGRIP1L
ENST00000563746.5,ENSG00000103494.14,RPGRIP1L
ENST00000564374.5,ENSG00000103494.14,RPGRIP1L
ENST00000568009.1,ENSG00000103494.14,RPGRIP1L
ENST00000565343.1,ENSG00000103494.14,RPGRIP1L
ENST00000562230.5,ENSG00000103494.14,RPGRIP1L
ENST00000562588.5,ENSG00000103494.14,RPGRIP1L
ENST00000568653.7,ENSG00000103494.14,RPGRIP1L
ENST00000566096.5,ENSG00000103494.14,RPGRIP1L
ENST00000569716.1,ENSG00000103494.14,RPGRIP1L
ENST00000610421.1,ENSG00000275191.1,AC007497.1
ENST00000636491.1,ENSG00000140718.21,FTO
ENST00000636218.1,ENSG00000140718.21,FTO
ENST00000637001.1,ENSG00000140718.21,FTO
ENST00000471389.6,ENSG00000140718.21,FTO
ENST00000570395.1,ENSG00000140718.21,FTO
ENST00000636992.1,ENSG00000140718.21,FTO
ENST00000637969.1,ENSG00000140718.21,FTO
ENST00000636030.1,ENSG00000140718.21,FTO
ENST00000637562.1,ENSG00000140718.21,FTO
ENST00000637845.1,ENSG00000140718.21,FTO
ENST00000464071.1,ENSG00000140718.21,FTO
ENST00000640179.1,ENSG00000140718.21,FTO
ENST00000563011.2,ENSG00000140718.21,FTO
ENST00000612285.2,ENSG00000140718.21,FTO
ENST00000431610.6,ENSG00000140718.21,FTO
ENST00000460382.5,ENSG00000140718.21,FTO
ENST00000637062.1,ENSG00000140718.21,FTO
ENST00000463855.1,ENSG00000140718.21,FTO
ENST00000635892.1,ENSG00000140718.21,FTO
ENST00000268349.7,ENSG00000140718.21,FTO
ENST00000472835.1,ENSG00000140718.21,FTO
ENST00000636091.1,ENSG00000140718.21,FTO
ENST00000637049.1,ENSG00000140718.21,FTO
ENST00000564801.1,ENSG00000261630.1,AC007496.2
ENST00000624987.1,ENSG00000280392.1,AC007496.3
ENST00000565641.1,ENSG00000260194.1,AC007496.1
ENST00000563879.2,ENSG00000261049.2,AC007347.1
ENST00000623044.1,ENSG00000280454.1,AC007347.2
ENST00000557953.1,ENSG00000259759.1,AC007907.1
ENST00000649252.1,ENSG00000259517.3,LINC02169
ENST00000561336.2,ENSG00000259517.3,LINC02169
ENST00000329734.4,ENSG00000177508.12,IRX3
ENST00000558054.1,ENSG00000177508.12,IRX3
ENST00000558180.2,ENSG00000177508.12,IRX3
ENST00000637770.1,ENSG00000283689.1,AC018553.2
ENST00000616682.1,ENSG00000277559.1,AC018553.1
ENST00000566649.1,ENSG00000261803.1,LINC02140
ENST00000562614.1,ENSG00000261803.1,LINC02140
ENST00000637822.1,ENSG00000283304.1,LINC02183
ENST00000637560.1,ENSG00000283258.1,AC007491.1
ENST00000637961.1,ENSG00000283258.1,AC007491.1
ENST00000635991.1,ENSG00000245694.9,CRNDE
ENST00000561591.1,ENSG00000245694.9,CRNDE
ENST00000637011.1,ENSG00000245694.9,CRNDE
ENST00000613942.2,ENSG00000245694.9,CRNDE
ENST00000501177.7,ENSG00000245694.9,CRNDE
ENST00000559598.6,ENSG00000245694.9,CRNDE
ENST00000560029.5,ENSG00000245694.9,CRNDE
ENST00000502066.6,ENSG00000245694.9,CRNDE
ENST00000558031.5,ENSG00000245694.9,CRNDE
ENST00000559432.5,ENSG00000245694.9,CRNDE
ENST00000560912.5,ENSG00000245694.9,CRNDE
ENST00000558952.1,ENSG00000245694.9,CRNDE
ENST00000560208.1,ENSG00000245694.9,CRNDE
ENST00000557792.1,ENSG00000245694.9,CRNDE
ENST00000394636.8,ENSG00000176842.14,IRX5
ENST00000560154.5,ENSG00000176842.14,IRX5
ENST00000320990.9,ENSG00000176842.14,IRX5
ENST00000620085.1,ENSG00000176842.14,IRX5
ENST00000558597.1,ENSG00000176842.14,IRX5
ENST00000560487.1,ENSG00000259711.1,AC106738.1
ENST00000559802.1,ENSG00000259725.1,AC106738.2
ENST00000558156.1,ENSG00000259725.1,AC106738.2
ENST00000568888.1,ENSG00000260147.1,MTND5P34
ENST00000650608.1,ENSG00000285775.1,AC109136.1
ENST00000558730.2,ENSG00000259283.2,AC109462.1
ENST00000470547.3,ENSG00000239555.3,RN7SL841P
ENST00000637882.1,ENSG00000283423.1,AC109462.3
ENST00000290552.7,ENSG00000159387.7,IRX6
ENST00000558315.1,ENSG00000159387.7,IRX6
ENST00000573934.2,ENSG00000263207.2,AC109462.2
ENST00000491087.1,ENSG00000240760.1,RPL31P56
ENST00000570308.5,ENSG00000087245.13,MMP2
ENST00000568715.5,ENSG00000087245.13,MMP2
ENST00000219070.9,ENSG00000087245.13,MMP2
ENST00000564864.5,ENSG00000087245.13,MMP2
ENST00000543485.5,ENSG00000087245.13,MMP2
ENST00000437642.6,ENSG00000087245.13,MMP2
ENST00000570283.1,ENSG00000087245.13,MMP2
ENST00000566564.1,ENSG00000087245.13,MMP2
ENST00000611626.1,ENSG00000274508.1,AC007336.2
ENST00000620495.1,ENSG00000260135.6,MMP2-AS1
ENST00000569037.5,ENSG00000260135.6,MMP2-AS1
ENST00000565307.1,ENSG00000260135.6,MMP2-AS1
ENST00000623886.1,ENSG00000279030.1,AC007336.3
ENST00000262134.10,ENSG00000087253.13,LPCAT2
ENST00000566911.1,ENSG00000087253.13,LPCAT2
ENST00000564084.1,ENSG00000087253.13,LPCAT2
ENST00000566915.5,ENSG00000087253.13,LPCAT2
ENST00000563095.5,ENSG00000087253.13,LPCAT2
ENST00000566375.1,ENSG00000087253.13,LPCAT2
ENST00000565056.1,ENSG00000087253.13,LPCAT2
ENST00000562299.1,ENSG00000087253.13,LPCAT2
ENST00000576365.1,ENSG00000261997.1,AC007336.1
ENST00000457326.2,ENSG00000256812.1,CAPNS2
ENST00000568943.5,ENSG00000103546.18,SLC6A2
ENST00000568529.6,ENSG00000103546.18,SLC6A2
ENST00000414754.7,ENSG00000103546.18,SLC6A2
ENST00000568655.5,ENSG00000103546.18,SLC6A2
ENST00000379906.6,ENSG00000103546.18,SLC6A2
ENST00000561820.5,ENSG00000103546.18,SLC6A2
ENST00000219833.12,ENSG00000103546.18,SLC6A2
ENST00000566163.5,ENSG00000103546.18,SLC6A2
ENST00000567238.1,ENSG00000103546.18,SLC6A2
ENST00000574918.1,ENSG00000103546.18,SLC6A2
ENST00000624017.1,ENSG00000278928.1,AC136621.1
ENST00000566467.2,ENSG00000260765.2,CES1P2
ENST00000574030.5,ENSG00000228695.10,CES1P1
ENST00000571348.5,ENSG00000228695.10,CES1P1
ENST00000573705.1,ENSG00000228695.10,CES1P1
ENST00000421606.6,ENSG00000228695.10,CES1P1
ENST00000565568.1,ENSG00000198848.12,CES1
ENST00000360526.7,ENSG00000198848.12,CES1
ENST00000422046.6,ENSG00000198848.12,CES1
ENST00000563241.5,ENSG00000198848.12,CES1
ENST00000361503.8,ENSG00000198848.12,CES1
ENST00000569260.1,ENSG00000198848.12,CES1
ENST00000563005.5,ENSG00000198848.12,CES1
ENST00000565403.5,ENSG00000198848.12,CES1
ENST00000566555.1,ENSG00000198848.12,CES1
ENST00000521228.6,ENSG00000159398.15,CES5A
ENST00000521992.5,ENSG00000159398.15,CES5A
ENST00000319165.13,ENSG00000159398.15,CES5A
ENST00000518005.5,ENSG00000159398.15,CES5A
ENST00000290567.13,ENSG00000159398.15,CES5A
ENST00000520435.2,ENSG00000159398.15,CES5A
ENST00000541580.5,ENSG00000159398.15,CES5A
ENST00000544479.1,ENSG00000159398.15,CES5A
ENST00000536025.1,ENSG00000159398.15,CES5A
ENST00000501259.5,ENSG00000246379.7,AC007495.1
ENST00000565155.1,ENSG00000246379.7,AC007495.1
ENST00000569025.1,ENSG00000246379.7,AC007495.1
ENST00000648729.1,ENSG00000246379.7,AC007495.1
ENST00000565441.1,ENSG00000246379.7,AC007495.1
ENST00000567929.1,ENSG00000246379.7,AC007495.1
ENST00000623594.1,ENSG00000279523.1,AC040168.1
ENST00000562822.5,ENSG00000260041.5,AC007495.2
ENST00000564102.1,ENSG00000260041.5,AC007495.2
ENST00000262493.12,ENSG00000087258.15,GNAO1
ENST00000569295.6,ENSG00000087258.15,GNAO1
ENST00000638705.1,ENSG00000087258.15,GNAO1
ENST00000262494.12,ENSG00000087258.15,GNAO1
ENST00000570235.2,ENSG00000087258.15,GNAO1
ENST00000563661.2,ENSG00000087258.15,GNAO1
ENST00000639966.1,ENSG00000087258.15,GNAO1
ENST00000640893.1,ENSG00000087258.15,GNAO1
ENST00000639770.1,ENSG00000087258.15,GNAO1
ENST00000565363.5,ENSG00000087258.15,GNAO1
ENST00000638836.1,ENSG00000087258.15,GNAO1
ENST00000639251.1,ENSG00000087258.15,GNAO1
ENST00000640390.1,ENSG00000087258.15,GNAO1
ENST00000638210.1,ENSG00000087258.15,GNAO1
ENST00000563440.1,ENSG00000087258.15,GNAO1
ENST00000638185.1,ENSG00000087258.15,GNAO1
ENST00000639055.1,ENSG00000087258.15,GNAO1
ENST00000639268.1,ENSG00000087258.15,GNAO1
ENST00000562316.6,ENSG00000087258.15,GNAO1
ENST00000639341.1,ENSG00000087258.15,GNAO1
ENST00000640560.1,ENSG00000087258.15,GNAO1
ENST00000568375.2,ENSG00000087258.15,GNAO1
ENST00000640469.1,ENSG00000087258.15,GNAO1
ENST00000564727.2,ENSG00000087258.15,GNAO1
ENST00000639787.1,ENSG00000087258.15,GNAO1
ENST00000564798.2,ENSG00000087258.15,GNAO1
ENST00000567381.1,ENSG00000261439.1,AC079411.1
ENST00000583472.1,ENSG00000265281.1,MIR3935
ENST00000564074.1,ENSG00000260198.1,AC009102.1
ENST00000623118.1,ENSG00000279764.1,AC009102.3
ENST00000606772.1,ENSG00000272372.1,AC009102.2
ENST00000290649.10,ENSG00000159461.15,AMFR
ENST00000492830.5,ENSG00000159461.15,AMFR
ENST00000566757.1,ENSG00000159461.15,AMFR
ENST00000568325.1,ENSG00000159461.15,AMFR
ENST00000563285.1,ENSG00000159461.15,AMFR
ENST00000567738.1,ENSG00000159461.15,AMFR
ENST00000566334.1,ENSG00000159461.15,AMFR
ENST00000568762.1,ENSG00000159461.15,AMFR
ENST00000565445.5,ENSG00000159461.15,AMFR
ENST00000563664.1,ENSG00000159461.15,AMFR
ENST00000568657.1,ENSG00000159461.15,AMFR
ENST00000564283.1,ENSG00000159461.15,AMFR
ENST00000563090.1,ENSG00000260621.1,AC092140.1
ENST00000300291.10,ENSG00000167005.14,NUDT21
ENST00000563860.1,ENSG00000167005.14,NUDT21
ENST00000566340.5,ENSG00000167005.14,NUDT21
ENST00000563362.1,ENSG00000167005.14,NUDT21
ENST00000568822.1,ENSG00000167005.14,NUDT21
ENST00000612596.1,ENSG00000167005.14,NUDT21
ENST00000567110.1,ENSG00000167005.14,NUDT21
ENST00000566157.5,ENSG00000087263.16,OGFOD1
ENST00000569802.5,ENSG00000087263.16,OGFOD1
ENST00000562150.5,ENSG00000087263.16,OGFOD1
ENST00000561646.5,ENSG00000087263.16,OGFOD1
ENST00000565682.5,ENSG00000087263.16,OGFOD1
ENST00000336111.9,ENSG00000087263.16,OGFOD1
ENST00000563733.5,ENSG00000087263.16,OGFOD1
ENST00000568172.1,ENSG00000087263.16,OGFOD1
ENST00000569645.1,ENSG00000087263.16,OGFOD1
ENST00000568397.1,ENSG00000087263.16,OGFOD1
ENST00000565209.1,ENSG00000087263.16,OGFOD1
ENST00000618027.1,ENSG00000274031.1,AC092140.2
ENST00000564123.6,ENSG00000125124.12,BBS2
ENST00000564459.5,ENSG00000125124.12,BBS2
ENST00000568104.5,ENSG00000125124.12,BBS2
ENST00000245157.10,ENSG00000125124.12,BBS2
ENST00000565781.5,ENSG00000125124.12,BBS2
ENST00000562813.1,ENSG00000125124.12,BBS2
ENST00000569192.5,ENSG00000125124.12,BBS2
ENST00000566495.1,ENSG00000125124.12,BBS2
ENST00000561877.1,ENSG00000125124.12,BBS2
ENST00000566410.1,ENSG00000125124.12,BBS2
ENST00000566452.1,ENSG00000125124.12,BBS2
ENST00000566210.1,ENSG00000125124.12,BBS2
ENST00000562012.1,ENSG00000125124.12,BBS2
ENST00000562059.1,ENSG00000125124.12,BBS2
ENST00000569342.5,ENSG00000125124.12,BBS2
ENST00000561951.5,ENSG00000125124.12,BBS2
ENST00000561853.1,ENSG00000125124.12,BBS2
ENST00000565859.1,ENSG00000125124.12,BBS2
ENST00000569941.5,ENSG00000125124.12,BBS2
ENST00000566689.5,ENSG00000125124.12,BBS2
ENST00000565378.1,ENSG00000125124.12,BBS2
ENST00000219162.3,ENSG00000102891.3,MT4
ENST00000561640.5,ENSG00000087250.8,MT3
ENST00000565838.5,ENSG00000087250.8,MT3
ENST00000200691.4,ENSG00000087250.8,MT3
ENST00000566451.1,ENSG00000087250.8,MT3
ENST00000570176.1,ENSG00000087250.8,MT3
ENST00000566576.1,ENSG00000087250.8,MT3
ENST00000245185.6,ENSG00000125148.7,MT2A
ENST00000563985.1,ENSG00000125148.7,MT2A
ENST00000562017.1,ENSG00000125148.7,MT2A
ENST00000561491.1,ENSG00000125148.7,MT2A
ENST00000567300.1,ENSG00000125148.7,MT2A
ENST00000569778.1,ENSG00000260823.1,AC026461.3
ENST00000565768.1,ENSG00000260549.1,MT1L
ENST00000566367.1,ENSG00000260549.1,MT1L
ENST00000306061.10,ENSG00000169715.14,MT1E
ENST00000568293.1,ENSG00000169715.14,MT1E
ENST00000330439.6,ENSG00000169715.14,MT1E
ENST00000379818.4,ENSG00000205364.4,MT1M
ENST00000570233.1,ENSG00000205364.4,MT1M
ENST00000563395.4,ENSG00000255986.6,MT1JP
ENST00000564564.1,ENSG00000255986.6,MT1JP
ENST00000444023.4,ENSG00000255986.6,MT1JP
ENST00000290705.12,ENSG00000205362.11,MT1A
ENST00000463480.6,ENSG00000205361.8,MT1DP
ENST00000486551.1,ENSG00000205361.8,MT1DP
ENST00000567054.1,ENSG00000205360.6,MT1CP
ENST00000568608.1,ENSG00000259923.1,AC026461.2
ENST00000334346.3,ENSG00000169688.11,MT1B
ENST00000562399.1,ENSG00000169688.11,MT1B
ENST00000564295.1,ENSG00000198417.7,MT1F
ENST00000334350.7,ENSG00000198417.7,MT1F
ENST00000568475.1,ENSG00000198417.7,MT1F
ENST00000567672.1,ENSG00000198417.7,MT1F
ENST00000444837.6,ENSG00000125144.13,MT1G
ENST00000569500.5,ENSG00000125144.13,MT1G
ENST00000379811.3,ENSG00000125144.13,MT1G
ENST00000568675.1,ENSG00000125144.13,MT1G
ENST00000332374.4,ENSG00000205358.3,MT1H
ENST00000569155.1,ENSG00000205358.3,MT1H
ENST00000379816.5,ENSG00000275691.2,AC026461.4
ENST00000649648.1,ENSG00000275691.2,AC026461.4
ENST00000394485.5,ENSG00000187193.9,MT1X
ENST00000562939.1,ENSG00000187193.9,MT1X
ENST00000568370.1,ENSG00000187193.9,MT1X
ENST00000564974.1,ENSG00000187193.9,MT1X
ENST00000567563.1,ENSG00000259827.1,AC026461.1
ENST00000563717.2,ENSG00000261429.2,DPPA2P4
ENST00000561663.5,ENSG00000261302.5,AC106779.1
ENST00000564560.1,ENSG00000261302.5,AC106779.1
ENST00000563858.5,ENSG00000102900.13,NUP93
ENST00000308159.10,ENSG00000102900.13,NUP93
ENST00000566315.5,ENSG00000102900.13,NUP93
ENST00000569842.5,ENSG00000102900.13,NUP93
ENST00000569863.5,ENSG00000102900.13,NUP93
ENST00000562496.5,ENSG00000102900.13,NUP93
ENST00000568656.5,ENSG00000102900.13,NUP93
ENST00000566678.1,ENSG00000102900.13,NUP93
